Name;Index;Count;TotalTrades;BasePrice;DailyVolume
Steel Dagger;10304;1;2518102;38,2;45.00
Steel Fishing Rod;16151;0;1562923;134;40.00
Steel Hoe;16115;297;299251;97;44.00
Steel Horseshoe of Fighting Spirit;52905;0;364167;720;19.00
Steel Lumbering Axe;16107;71;1188283;134;43.00
Steel Pickaxe;16127;110;584963;79,5;30.00
Steel Tanning Knife;16123;256;350007;134;50.00
Steel Taritas Armor;14102;109;349949;286;17.00
Steel Taritas Gloves;14103;0;133190;196;1.00
Steel Taritas Helmet;14101;4;173767;247;1.00
Steel Taritas Shoes;14104;0;180964;200;1.00
Sticky Liquid;44084;0;329772;5,6;95.00
Stir-Fried Bird;9331;0;10056134;10,3;10,156.00
Stir-Fried Bracken;9318;822;2676895;28,5;1,874.00
Stir-Fried Bracken and Meat;9333;0;15878190;52;27,587.00
Stir-Fried Chanterelle and Meat;9343;2604;53227;35,8;265.00
Stir-Fried Meat;9426;1331;4230526;21,4;304.00
Stir-Fried Seafood;9420;90;135771;3,22;6.00
Stir-Fried Vegetables;9241;0;227625677;7,65;204,964.00
Stonetail Fodder;50804;3;30504404;2,330,000;14,030.00
Stonetail Wind's Meal;757032;0;23254;18,700,000;26.00
Straw Basket With Handles;24106;85;9124;86,5;2.00
Straw Pot;24108;95;17325;183;5.00
Strawberry;7304;0;450277951;545;341,403.00
Strawberry Basket;24832;31;18105;62,5;7.00
Strawberry Seed;6704;2;335789;2,4;96.00
Strong Griffon's Elixir;741;0;100518;242;12.00
Strong Resurrection Elixir;669;4242;3807655;29,3;2,874.00
Strong Wagon Badge;53702;0;3846;660;1.00
Strong Wagon Cover;53502;0;5270;386;1.00
Strong Wagon Flag;53602;0;3235;302;1.00
Strong Wagon Wheel;53402;0;5462;397;2.00
Stuffed Baby Belladonna Elephant Head;3078;0;482;3,710,000;1.00
Stuffed Bear Head;3002;755;15002;4,32;3.00
Stuffed Belladonna Elephant Head;3077;0;257;6,000,000;1.00
Stuffed Black Leopard Head;3080;475;11174;134;5.00
Stuffed Black Snowfield Yak Head;25103;66;238;630;1.00
Stuffed Drieghan Female Goat Head;3074;173;4851;16,8;2.00
Stuffed Drieghan Male Goat Head;3073;387;6300;17,2;2.00
Stuffed Elk Head;3054;1030;16685;1,51;3.00
Stuffed Feather Wolf Head;3081;46419;39969;19;12.00
Stuffed Ferrica Head;3083;0;303;920;1.00
Stuffed Ferrina Head;3084;0;732;935;1.00
Stuffed Fox Head;3006;4398;47562;1,51;5.00
Stuffed Frost Wolf;25113;5384;968;216;4.00
Stuffed Gazelle Head;3079;7;1853;317;2.00
Stuffed Giant Boar Head;3053;547;7245;2,37;5.00
Stuffed Giant Lion Head;3062;2025;7987;27,6;3.00
Stuffed Grass Rhino Head;3540;18329;3812;428;5.00
Stuffed Gray Wolf Head;3018;8140;75434;2,59;3.00
Stuffed Kamasylvia Weasel;3086;116;7580;2,160,000;2.00
Stuffed Llama;3076;0;2443;1,550,000;2.00
Stuffed Phnyl Head;3082;11327;16685;53,5;5.00
Stuffed Shadow Lion Head;3544;0;2785;18,700,000;8.00
Stuffed Shadow Wolf Head;3543;10020;5347;432;7.00
Stuffed Snow Leopard;25116;0;33;9,350,000;1.00
Stuffed Snowfield Ili Pika;25119;85;346;2,120,000;2.00
Stuffed Snowfield Markhor Head;25104;599;346;540;2.00
Stuffed Snowfield Yak Head;25102;158;395;535;3.00
Stuffed Valencia Mountain Sheep Head;3061;1478;5284;10,5;2.00
Stuffed Valencian Lioness Head;3063;7860;9331;14,2;2.00
Stuffed Verdure Buck;3541;110;3480;1,230,000;18.00
Stuffed Verdure Doe;3542;0;2513;7,450,000;11.00
Stuffed Weasel;3017;2628;36228;1,08;2.00
Stuffed White Wolf Head;3071;0;167;37,300,000;1.00
Stuffed Winter Bear Head;25101;48;266;680;1.00
Stuffed Wolf Head;3019;2561;13648;1,72;2.00
Stuffed Yak Head;3075;1299;9754;22,4;3.00
Stun Trap;56014;0;81858;70,5;33.00
Sturdy Acacia Plywood;4682;16;82903;379;2.00
Sturdy Alchemy Stone of Destruction;45213;0;2330;14,100,000;1.00
Sturdy Alchemy Stone of Destruction;45214;0;11751;38,600,000;2.00
Sturdy Alchemy Stone of Destruction;45215;0;15737;113,000,000;3.00
Sturdy Alchemy Stone of Destruction;45216;2;34312;386,000,000;12.00
Sturdy Alchemy Stone of Life;45277;0;930;14,100,000;1.00
Sturdy Alchemy Stone of Life;45278;0;14658;38,600,000;15.00
Sturdy Alchemy Stone of Life;45279;0;17809;113,000,000;1.00
Sturdy Alchemy Stone of Life;45280;4;23693;386,000,000;13.00
Sturdy Alchemy Stone of Protection;45245;1;769;14,100,000;1.00
Sturdy Alchemy Stone of Protection;45246;3;3732;38,600,000;2.00
Sturdy Alchemy Stone of Protection;45247;3;6597;113,000,000;2.00
Sturdy Alchemy Stone of Protection;45248;10;15262;386,000,000;8.00
Sturdy Ash Plywood;4653;2;457714;535;152.00
Sturdy Barricade;56001;0;2379;147;0.00
Sturdy Birch Plywood;4662;508;290537;590;58.00
Sturdy Cedar Plywood;4668;22;93088;169;19.00
Sturdy Elder Tree Plywood;4675;2;118505;477;11.00
Sturdy Fir Plywood;4665;131;271122;357;58.00
Sturdy Fluid Collector;16111;63;388868;29,4;26.00
Sturdy Loopy Tree Plywood;4699;491;131455;499;100.00
Sturdy Maple Plywood;4656;0;264521;560;68.00
Sturdy Moss Tree Plywood;4696;177;52125;498;64.00
Sturdy Palm Plywood;4672;1400;151077;575;32.00
Sturdy Pine Plywood;4659;0;615888;640;264.00
Sturdy Snowfield Cedar Plywood;4723;0;1489;505;20.00
Sturdy Thornwood Plywood;4712;0;22822;450;15.00
Sturdy Thuja Plywood;4703;526;145702;570;96.00
Sturdy Timber Square;4686;1130;94382;730;30.00
Sturdy White Cedar Plywood;4678;0;95741;545;18.00
Styd Amulet;10471;0;44404;23,5;1.00
Styd Axe;10671;0;23317;23,5;1.00
Styd Battle Axe;690520;0;27477;23,5;12.00
Styd Blade;13371;4;57992;23,5;1.00
Styd Crescent Pendulum;13422;6;45802;23,5;1.00
Styd Crossbow;13771;2;20880;23,5;1.00
Styd Florang;718522;0;29071;23,5;1.00
Styd Gauntlet;11222;2;59300;23,5;1.00
Styd Kriegsmesser;11372;2;58840;23,5;1.00
Styd Kyve;732267;0;135;23,5;1.00
Styd Longbow;10271;0;33948;23,5;1.00
Styd Longsword;10071;0;57857;23,5;1.00
Styd Morning Star;730518;0;194;23,5;1.00
Styd Serenaca;733017;0;112;23,5;1.00
Styd Shamshir;692018;0;253;23,5;1.00
Styd Shortsword;13271;1;89267;23,5;1.00
Styd Slayer;735417;0;88;23,5;1.00
Styd Staff;14471;1;69406;23,5;1.00
Sulfur;4010;53028;3387944;810;2,390.00
Sundo Kerispear;14773;1;48034;107;2.00
Sunflower;7308;0;74313968;3,35;10,722.00
Sunflower Seed;6802;0;625127;3,5;192.00
Sunflower Vase;24831;0;11414;140;5.00
Sunrise Herb;5401;61664;981114618;372;748,752.00
Sunrise Herb Seed;6901;93242;204289;1,94;104.00
Sunset Dyed Wool;5861;0;111286;131;25.00
Superior Whale Tendon Potion;576;943;7963139;3,910,000;2,451.00
Supreme Fancy Feather;6174;0;162393;655;59.00
Supreme Fancy Reptile Skin;6172;1427;3603;65;11.00
Supreme Hard Hide;6169;0;1044466;645;137.00
Supreme Lightweight Plume;6173;0;269442;395;250.00
Supreme Soft Hide;6167;0;832064;570;218.00
Supreme Thick Fur;6171;396;7976;73;0.00
Supreme Thin Hide;6170;0;152009;565;17.00
Supreme Tough Hide;6168;0;626271;600;539.00
Surging Energy Elixir;683;8198;2893889;19;852.00
Surging Weenie Elixir;774;473;1461581;55,5;849.00
Sute Tea;9207;26107;178963906;23,6;105,773.00
Swaying Wind Shard;50802;45066;9096696;54;26,619.00
Sweet Aloe Cookie;9294;3139;169596;4,28;25.00
Sweet and Sour Pickled Vegetable;9281;49761;302831947;9,7;233,193.00
Sweet and Sour Prawn Salad;9472;946;276262;14,7;319.00
Sweet Citron Juice;9356;0;125195;4,47;1,229.00
Sweet Coconut Pasta;9311;7;5656928;36,1;4,019.00
Sweet Fig Pie;9301;105821;120114061;8,7;163,712.00
Sweet Fruit Pie;9287;598;750213;12,4;133.00
Sweet Honey Wine;54030;0;19854996;1,510,000;23,714.00
Sweet Potato;7004;6245;295423698;1,41;188,025.00
Sweet Potato Dough;7204;94879;109584255;1,79;125,238.00
Sweet Potato Flour;7104;9759;102157069;2,32;80,351.00
Sweet Rainbow Button Mushroom Sandwich;9317;14495;1377219;48;530.00
Tadd Kunai;14505;39;440763;52;50.00
Tadd Shuriken;14605;52;440384;52;42.00
Talis Armor;10822;30;1181087;35,2;86.00
Talis Belt;12206;3806;594406;109;23.00
Talis Earring;11806;1437;650970;90,5;59.00
Talis Gloves;10823;53;2054066;30;81.00
Talis Helmet;10821;26;2233732;41;84.00
Talis Necklace;11606;11124;813684;122;66.00
Talis Ring;12006;5003;1277755;48;132.00
Talis Shoes;10824;28;1589401;24,2;86.00
Tangy Honey Wine;9295;67830;21854691;7,25;11,777.00
Tarif Blue Stone Jewelry Box;24230;0;10746;4,420,000;1.00
Tarif Gourd-Shaped Bottle;24224;0;4606;1,100,000;1.00
Tarif Pot;24225;0;7637;1,370,000;1.00
Tarif White Cedar Jewelry Box;24229;0;9331;5,250,000;1.00
Taritas Armor;10814;7;848264;30,5;28.00
Taritas Gloves;10815;10;993252;24,5;27.00
Taritas Helmet;10813;21;1818160;50,5;33.00
Taritas Shoes;10816;11;1437524;23,1;32.00
Tati Godr Sphera;14813;2;82057;107;3.00
Tea With Fine Scent;9270;38953;184040307;11,2;78,878.00
Tea with Strong Scent;9292;1054;47765942;18,2;16,948.00
Tear of the Great Ocean;5864;0;211090;37,1;219.00
Techthon Processing Stone;768087;6;6667;8,200,000;32.00
Teff;7022;79143;1267122443;396;1,111,708.00
Teff Bread;9214;76702;644341319;3,51;740,415.00
Teff Flour;7106;239799;866474566;1,57;899,483.00
Teff Flour Dough;7206;224315;1101718746;1,66;1,264,839.00
Teff Sandwich;9218;59800;326871799;42,3;292,878.00
Tempest Sura Katana;14783;2;56568;107;2.00
Theos Ornamental Knot;10705;73;528696;52;37.00
Theos Vitclari;719005;40;452822;52;47.00
Thick Aloe Yogurt;9293;0;311897;15,3;355.00
Thick Fishing Rod;16147;21689;485517;1,62;247.00
Thick Five-Grain Chicken Porridge;9495;6658;7937735;1,13;2,143.00
Thick Freekeh Snake Stew;9300;23815;32853387;39,1;34,382.00
Thick Fruit Juice;9278;15041;1388165;1,17;1,333.00
Thick Fur;6155;21296;6765550;4,83;71,060.00
Thick Ghormeh Sabzi;9487;0;503833;53,5;162.00
Thick Harpoon;16155;0;111992;343;10.00
Thick Meat Stew;9442;260;7076145;8,85;1,824.00
Thin Harpoon;16154;3360;45203;9,7;7.00
Thin Hide;6154;16490;1233061;5,85;146.00
Thorn Tree Vediant;14818;12;100192;107;5.00
Thornwood Plank;4710;20820;4262060;6,15;21,035.00
Thornwood Plywood;4711;36485;3478371;13,6;6,514.00
Thornwood Sap;5023;0;17548792;8,05;23,185.00
Thornwood Timber;4619;11561;84597441;605;121,070.00
Thuja Plank;4701;265049;7994358;1,95;1,135.00
Thuja Plywood;4702;67970;3187775;15,8;4,243.00
Thuja Sap;5020;0;32173667;19,6;12,204.00
Thuja Timber;4616;15133;65663975;690;59,938.00
Tiger Mushroom;5412;22582;238407922;595;132,885.00
Tiger Mushroom Hypha;6912;95;7394;20,2;4.00
Tin Ingot;4061;16181;28634758;17,4;25,683.00
Tin Ore;4004;337;1221607623;2,31;668,188.00
Titanium Ingot;4082;56695;19609671;64,5;15,941.00
Titanium Ore;4009;351;299002752;6;253,836.00
Token of Friendship;11807;1;87534;1,970,000;15.00
Tomato;7311;1641;16538096;2,81;4,735.00
Tomato Seed;6804;226;143436;5,25;57.00
Top Grade Lean Meat Salad;9435;35082;10353261;54;11,344.00
Topaz;4457;0;1656383;112;748.00
Topaz Earrings;11911;0;3432;10,1;1.00
Topaz Earrings of Regeneration;11915;0;5882;2,630,000;1.00
Topaz Necklace;11711;0;1383;40,2;1.00
Topaz Necklace of Regeneration;11715;1;25625;4,580,000;1.00
Topaz Ring;12111;0;2196;9,7;1.00
Topaz Ring of Regeneration;12115;0;4082;2,410,000;0.00
Top-Quality Cooking Honey;7704;0;302643;238;160.00
Tough Flax Fabric;5859;0;2368575;218;298.00
Tough Hide;6152;21984;17334393;7,65;39,309.00
Tough Whale Tendon Elixir;733;53;1163010;10,100,000;654.00
Toxic Watermelon;5487;0;52555;885;33.00
Trace of Ascension;5955;0;62891850;95;50,737.00
Trace of Battle;5958;0;89834509;95;82,759.00
Trace of Chaos;5951;12428;28090455;7,1;28,649.00
Trace of Death;5962;18;51717800;41,3;52,513.00
Trace of Despair;5952;5271;23325640;31,7;20,791.00
Trace of Forest;5960;2817;97240469;69,5;53,168.00
Trace of Hunting;5959;196;85703895;9,4;56,694.00
Trace of Memory;5963;0;45425828;95;29,693.00
Trace of Origin;5957;265;84270201;89;63,613.00
Trace of Savagery;5956;279;205065823;15,6;185,678.00
Trace of the Earth;5954;0;72570919;95;29,296.00
Trace of Violence;5961;526;54517258;48,9;37,262.00
Trace of Wave;5953;2313;708686;23;1,049.00
Trade Wagon Badge;53705;0;12373;810;0.00
Trade Wagon Cover;53505;0;12443;600;1.00
Trade Wagon Flag;53605;0;3634;327;3.00
Trade Wagon Wheel;53405;0;13821;655;2.00
Translucent Crystal;4466;0;7885251;11,6;2,768.00
Translucent Ice;9069;0;257379;86,5;890.00
Translucent Ocean Sapphire Earring;11909;0;304;349;0.00
Translucent Ocean Sapphire Necklace;11709;0;5905;1,370,000;1.00
Transparent Empty Bottle;16102;33225;31111181;5,15;38,956.00
Traveler's Map;16017;130008;2403597;540;1,612.00
Tree Spirit Belt;12210;41;689014;8,750,000;168.00
Tridana Giant Clam Shellfish;6535;0;176843;177;35.00
Triple-Float Fishing Rod;16153;0;528201;8,700,000;107.00
Troll Blood;6220;32032;191154596;23,2;77,382.00
Truffle Mushroom;5420;0;393976;93,5;651.00
Tulip;7320;0;24579777;3,51;5,042.00
Tulip Lantern;24620;13;52346;140;21.00
Tungrad Belt;12237;226;470297;108,000,000;1,008.00
Tungrad Earring;11828;128;1993874;82,000,000;1,371.00
Tungrad Necklace;11629;281;648416;94,000,000;1,138.00
Tungrad Ring;12061;371;958477;167,000,000;1,020.00
Turban Shell;24840;970;28540;1,87;2.00
Turo's Belt;12257;124;140490;220,000,000;171.00
Twice-brewed Mesima Tea;9365;0;7634;2,14;16.00
Twilight Red Coral;4478;450;442358;498;238.00
Twilight Red Coral Belt;12305;0;2196;2,630,000;0.00
Two-Handled Basket;24107;27;6756;85;1.00
Tyrant's Blood;6352;68055;31356973;14,7;24,774.00
Ultimate Armor Reform Stone;4913;117;803913;4,810,000;73.00
Ultimate Styd Amulet;10472;0;52159;75;1.00
Ultimate Styd Axe;10672;0;22444;75;1.00
Ultimate Styd Battle Axe;690521;0;15160;75;2.00
Ultimate Styd Blade;13372;0;54010;75;1.00
Ultimate Styd Crescent Pendulum;13423;12;28179;75;3.00
Ultimate Styd Crossbow;13772;0;17691;75;1.00
Ultimate Styd Florang;718523;0;15913;75;1.00
Ultimate Styd Gauntlet;11223;0;45576;75;1.00
Ultimate Styd Kriegsmesser;11373;0;53228;75;1.00
Ultimate Styd Kyve;732268;0;3;75;0.00
Ultimate Styd Longbow;10272;0;42526;75;1.00
Ultimate Styd Longsword;10072;8;60318;75;1.00
Ultimate Styd Morning Star;730519;0;3;75;0.00
Ultimate Styd Shamshir;692019;0;4;75;0.00
Ultimate Styd Shortsword;13272;0;80000;75;2.00
Ultimate Styd Staff;14472;0;72031;75;1.00
Ultimate Weapon Reform Stone;4912;199;583529;7,500,000;81.00
Unbridled Celerity Draught;797;10;391781;5,700,000;285.00
Upgraded Iron Buster;14721;14;67363;1,770,000;10.00
Urugon's Shoes;11103;55;140844;252,000,000;98.00
Usable Scantling;4669;0;48177386;30,6;28,542.00
Vaha's Dawn;11875;26;28236;319,000,000;74.00
Valencia Meal;9609;73124;1720611282;33,6;2,110,266.00
Valencia Rowboat Cargo Container;49206;0;251;314;0.00
Valencia Rowboat Decoration;49406;0;151;323;0.00
Valencia Rowboat Prow;49307;0;547;410;0.00
Valencian Handcrafted Bed;2710;0;11805;3,510,000;1.00
Valencian Handcrafted Bedside Table;2020;0;1938;303;1.00
Valencian Handcrafted Chair;2318;0;12743;210;3.00
Valencian Handcrafted Dining Table;2218;0;1468;280;1.00
Valencian Handcrafted Drawers;2018;0;1689;424;1.00
Valencian Handcrafted Sofa;2320;0;2174;2,300,000;1.00
Valencian Handcrafted Wardrobe;2110;0;3838;585;1.00
Valencian Handmade Table;2220;0;1484;261;1.00
Valtarra Eclipsed Belt;12236;177;1641477;63,000,000;1,429.00
Valtarra Spirit's Crystal;15654;24;229113;49,200,000;81.00
Vanadium Ingot;4079;10923;26773881;81,5;24,438.00
Vanadium Ore;4008;2269;319925950;5,5;267,738.00
Vangertz Shield;10102;16;856451;89;80.00
Vase;24823;1;44587;16,2;7.00
Vatu's High-quality Dining Table;24535;0;45;1,950,000;1.00
Vedelona;5522;773;1095297;690;1,095.00
Velian Handcrafted Bed;2704;0;9429;2,060,000;2.00
Velian Handcrafted Chair;2304;0;26516;64,5;4.00
Velian Handcrafted Dining Table;2204;0;6349;136;3.00
Velian Handcrafted High-Quality Bedside Table;2014;0;4336;140;2.00
Velian Handcrafted High-Quality Drawers;2004;0;5791;149;3.00
Velian Handcrafted Sofa;2311;0;950;1,640,000;1.00
Velian Handcrafted Table;2214;0;3315;238;1.00
Velian Handcrafted Wardrobe;2104;0;7533;210;2.00
Vell's Concentrated Magic;44335;22;17025;9,900,000,000;12.00
Vell's Fine Powder;44332;3166;6127505;1,800,000;6,621.00
Vell's Heart;45332;1;18829;11,400,000,000;18.00
Venom Trap;56016;0;56798;87,5;49.00
Verdure Draught;791;7229;18522495;425;9,493.00
Vinegar;9066;21076;3533313370;565;2,174,952.00
Violet Crystal;4485;115587;15537064;5,5;1,265.00
Violet Flower;5526;0;7288582;10,3;6,108.00
Vishur Quoratum;730706;13;28880;52;31.00
Volcanic Umbrella Mushroom;5517;0;9646239;7,7;5,665.00
Vourethan Shard;735604;7;4149;38,2;35.00
Wagon Lamp;53801;30;57713;4,65;8.00
Wagon Registration: Farm Wagon;51004;0;13654;196;2.00
Wagon Registration: Forest Path Wagon;51013;0;3034;1,810,000,000;3.00
Wagon Registration: Merchant Wagon;51007;436;461554;6,150,000;53.00
Wagon Registration: Noble Wagon;51008;23;108436;11,200,000;19.00
Wagon Registration: Shabby Wagon;51001;0;3158;107;1.00
Wagon Registration: Strong Wagon;51002;0;6214;800;1.00
Wagon Registration: Trade Wagon;51005;0;37484;3,630,000;2.00
Wagon Registration: White Wagon;51003;13;27291;5,350,000;6.00
Waragon Blood;6215;206;10960181;11,1;836.00
Waragon Hide;6015;2246;4667118;1,3;446.00
Waragon Meat;7914;20084;8579188;5,5;657.00
Warm Seed;6940;0;1832;650;1.00
Weak Iron Horseshoe;52901;0;70056;112;7.00
Weasel Blood;6212;28356;25509918;23,3;22,442.00
Weasel Hide;6012;145;3540588;725;1,240.00
Weasel Meat;7911;0;13297149;10,6;5,624.00
Weeds;5600;14414;449565499;5,25;181,282.00
Weenie Elixir;773;13418;7938713;18,1;3,773.00
Well-aged Steamed Bird;9450;25654;1692701;4,3;273.00
Well-brewed Mesima Tea;9366;243;113930;1,34;828.00
Well-Dried Jerky;7919;424;739253;2,02;495.00
Whale Meat Salad;9456;23057;686452;57,5;165.00
Whale Tendon Elixir;732;1075;1097830;4,240,000;538.00
Whale Tendon Potion;575;175;5270963;1,030,000;3,897.00
Wheat;7001;45566;2600704085;1,57;1,623,425.00
Wheat Dough;7201;188387;627052974;1,64;509,725.00
Wheat Flour;7101;122494;887140603;2,13;608,564.00
Wheat Seed;6808;0;560425;3,07;138.00
White Cedar Plank;4676;32231;62104132;4,49;40,551.00
White Cedar Plywood;4677;12698;60541957;16,4;29,927.00
White Cedar Sap;5012;12088;187454998;7,35;73,414.00
White Cedar Timber;4608;62587;771463811;1,33;565,427.00
White Coral;6506;966;185566;297;449.00
White Coral Belt;12323;0;236;102;1.00
White Flower Mushroom;5521;35805;1880342;470;4,171.00
White Horn Bow;13104;0;912221;38,2;33.00
White Plume Champron;52501;0;51787;148;3.00
White Sauce;9003;36428;41616267;3,36;13,025.00
White Sheep Hide Cushion;24132;54;42950;252;10.00
White Umbrella Mushroom;5519;13584;2440017;680;2,327.00
White Wagon Badge;53703;0;7468;795;0.00
White Wagon Cover;53503;0;6440;455;1.00
White Wagon Flag;53603;0;5758;321;1.00
White Wagon Wheel;53403;0;23111;408;1.00
White Warrior Horn Bow;13105;0;460541;52;28.00
Wild Beehive;7701;0;5449764;23,3;1,728.00
Wild Grass;5439;0;685975039;1,22;868,201.00
Wise Man's Blood;6355;22307;23086921;65;13,668.00
Witch's Earring;11808;90;2508463;1,880,000;416.00
Witch's Shoulder Ornament;3039;1;11085;11,200,000;2.00
Withered Acacia Seed;6938;145;8140;419;2.00
Withered Grape Seed;6922;16;16467;590;8.00
Withered Sunrise Herb Seed;6923;6;7771;555;4.00
Withered Wheat Seed;6921;22;137667;159;84.00
Wolf Blood;6214;23729;442580630;915;627,647.00
Wolf Hide;6014;13683;79256493;890;269,105.00
Wolf Meat;7913;136206;1378425076;17,6;995,516.00
WON Glorious Crystal of Courage - Ignore Grapple Resistance;15701;1;908;89,000,000;4.00
WON Glorious Crystal of Courage - Ignore Knockback Resistance;15695;0;145;72,000,000;1.00
WON Glorious Crystal of Courage - Ignore Knockdown Resistance;15698;0;1613;93,500,000;6.00
WON Glorious Crystal of Courage - Ignore Stun Resistance;15704;2;137;59,000,000;1.00
WON Glorious Crystal of Honor - Special Evasion;15687;0;14475;93,500,000;32.00
WON Magic Crystal - Addis;15818;55;16963;65,500,000;11.00
WON Magic Crystal - Carmae;15815;46;30152;62,000,000;14.00
WON Magic Crystal - Cobelinus;15806;13;54849;62,500,000;50.00
WON Magic Crystal - Harphia;15803;20;49627;56,500,000;55.00
WON Magic Crystal - Hystria;15812;39;31575;60,000,000;33.00
WON Magic Crystal - Viper;15809;24;204430;56,000,000;184.00
Wool;5858;35578;64520489;22,3;28,203.00
Worker's Elixir;724;12214;20235761;25,7;9,908.00
Worm Blood;6209;0;1467457;19,4;622.00
Worm Hide;6009;0;414943;7,95;259.00
Worm Meat;7909;0;919368;3,04;460.00
WP Potion (Extra Large);594;0;4198601;2,1;373.00
WP Potion (Large);593;2431;4866805;790;431.00
WP Potion (Medium);592;0;478060;314;42.00
WP Potion (Small);591;0;157197;126;43.00
Xian Workshop Chandelier (White);2814;0;1858;1,310,000;1.00
Yagakmu Sura Katana;14781;20;104397;1,770,000;11.00
Yak Blood;6225;959;10707138;22;19,326.00
Yak Hide;6027;0;8085634;8,35;20,728.00
Yak Meat;7954;0;18145416;12,3;23,533.00
Yellow Flower;5524;0;1975206;5,35;3,019.00
Yellow Tulip Pot;24830;22;19743;103;7.00
Yisar Pjetyo Amulet;24226;0;816;680;0.00
Young Crimson Dragon;18480;0;952;925,000,000;1.00
Young Crimson Dragon;18482;0;970;925,000,000;1.00
